participant_id,split,_STATE,SEQNO,target
24-2023013265,train,24.0,b'2023013265',0
16-2023006661,train,16.0,b'2023006661',0
12-2023010230,train,12.0,b'2023010230',0
36-2023015939,train,36.0,b'2023015939',0
28-2023003706,train,28.0,b'2023003706',0
08-2023001908,train,8.0,b'2023001908',0
13-2023002837,train,13.0,b'2023002837',0
16-2023004183,train,16.0,b'2023004183',0
53-2023012826,train,53.0,b'2023012826',0
06-2023004273,train,6.0,b'2023004273',0
40-2023003254,train,40.0,b'2023003254',0
48-2023007193,train,48.0,b'2023007193',0
15-2023005560,train,15.0,b'2023005560',0
48-2023003804,train,48.0,b'2023003804',0
39-2023007082,train,39.0,b'2023007082',0
50-2023005916,train,50.0,b'2023005916',0
44-2023005580,train,44.0,b'2023005580',0
13-2023003950,train,13.0,b'2023003950',0
72-2023000947,train,72.0,b'2023000947',0
78-2023000857,train,78.0,b'2023000857',0
26-2023006014,train,26.0,b'2023006014',0
46-2023000071,train,46.0,b'2023000071',0
12-2023005940,train,12.0,b'2023005940',0
55-2023012520,train,55.0,b'2023012520',0
41-2023006018,train,41.0,b'2023006018',0
25-2023001955,train,25.0,b'2023001955',0
53-2023016061,train,53.0,b'2023016061',0
15-2023002621,train,15.0,b'2023002621',0
39-2023005544,train,39.0,b'2023005544',0
53-2023010978,train,53.0,b'2023010978',0
25-2023003373,train,25.0,b'2023003373',0
72-2023001231,train,72.0,b'2023001231',0
53-2023013773,train,53.0,b'2023013773',0
41-2023002408,train,41.0,b'2023002408',0
34-2023002470,train,34.0,b'2023002470',0
27-2023007266,train,27.0,b'2023007266',0
18-2023007702,train,18.0,b'2023007702',0
01-2023002709,train,1.0,b'2023002709',0
29-2023004466,train,29.0,b'2023004466',0
12-2023005876,train,12.0,b'2023005876',0
05-2023003663,train,5.0,b'2023003663',0
08-2023003133,train,8.0,b'2023003133',0
32-2023002277,train,32.0,b'2023002277',0
04-2023011918,train,4.0,b'2023011918',0
50-2023001588,train,50.0,b'2023001588',0
46-2023004331,train,46.0,b'2023004331',0
06-2023005468,train,6.0,b'2023005468',0
13-2023004917,train,13.0,b'2023004917',0
48-2023000366,train,48.0,b'2023000366',0
46-2023001600,train,46.0,b'2023001600',0
09-2023003695,train,9.0,b'2023003695',0
35-2023003139,train,35.0,b'2023003139',0
51-2023004996,train,51.0,b'2023004996',0
53-2023012953,train,53.0,b'2023012953',0
02-2023001396,train,2.0,b'2023001396',0
53-2023015953,train,53.0,b'2023015953',0
02-2023001553,train,2.0,b'2023001553',0
27-2023010446,train,27.0,b'2023010446',0
55-2023012065,train,55.0,b'2023012065',0
25-2023002979,train,25.0,b'2023002979',0
48-2023010059,train,48.0,b'2023010059',0
39-2023005458,train,39.0,b'2023005458',0
36-2023000183,train,36.0,b'2023000183',0
04-2023010601,train,4.0,b'2023010601',0
25-2023006752,train,25.0,b'2023006752',0
39-2023005756,train,39.0,b'2023005756',0
27-2023016070,train,27.0,b'2023016070',0
16-2023001982,train,16.0,b'2023001982',0
53-2023024965,train,53.0,b'2023024965',0
25-2023006026,train,25.0,b'2023006026',0
45-2023006372,train,45.0,b'2023006372',0
29-2023005912,train,29.0,b'2023005912',0
12-2023005745,train,12.0,b'2023005745',0
28-2023002213,train,28.0,b'2023002213',0
32-2023002397,train,32.0,b'2023002397',0
53-2023020145,train,53.0,b'2023020145',0
53-2023022524,train,53.0,b'2023022524',0
31-2023010654,train,31.0,b'2023010654',0
04-2023008959,train,4.0,b'2023008959',0
28-2023003661,train,28.0,b'2023003661',0
45-2023005963,train,45.0,b'2023005963',0
06-2023007659,train,6.0,b'2023007659',0
36-2023004705,train,36.0,b'2023004705',0
46-2023004681,train,46.0,b'2023004681',0
18-2023008950,train,18.0,b'2023008950',0
51-2023005983,train,51.0,b'2023005983',0
27-2023004227,train,27.0,b'2023004227',0
28-2023003008,train,28.0,b'2023003008',0
46-2023005064,train,46.0,b'2023005064',0
24-2023006999,train,24.0,b'2023006999',0
11-2023001656,train,11.0,b'2023001656',0
02-2023005415,train,2.0,b'2023005415',0
29-2023005068,train,29.0,b'2023005068',0
29-2023001981,train,29.0,b'2023001981',0
44-2023004744,train,44.0,b'2023004744',0
53-2023011369,train,53.0,b'2023011369',0
16-2023002316,train,16.0,b'2023002316',0
01-2023003299,train,1.0,b'2023003299',0
49-2023004113,train,49.0,b'2023004113',0
04-2023008076,train,4.0,b'2023008076',0
16-2023001183,train,16.0,b'2023001183',0
51-2023004142,train,51.0,b'2023004142',0
36-2023011952,train,36.0,b'2023011952',0
30-2023005045,train,30.0,b'2023005045',0
24-2023014513,train,24.0,b'2023014513',0
06-2023008513,train,6.0,b'2023008513',0
26-2023007458,train,26.0,b'2023007458',0
50-2023004754,train,50.0,b'2023004754',0
20-2023003387,train,20.0,b'2023003387',0
11-2023001245,train,11.0,b'2023001245',0
37-2023002269,train,37.0,b'2023002269',0
12-2023012616,train,12.0,b'2023012616',0
20-2023007656,train,20.0,b'2023007656',0
23-2023006326,train,23.0,b'2023006326',0
40-2023001842,train,40.0,b'2023001842',0
06-2023006557,train,6.0,b'2023006557',0
72-2023001534,train,72.0,b'2023001534',0
48-2023004808,train,48.0,b'2023004808',0
08-2023006938,train,8.0,b'2023006938',0
06-2023011182,train,6.0,b'2023011182',0
04-2023010351,train,4.0,b'2023010351',0
39-2023012133,train,39.0,b'2023012133',0
27-2023004145,train,27.0,b'2023004145',0
54-2023002845,train,54.0,b'2023002845',0
31-2023006998,train,31.0,b'2023006998',0
24-2023013825,train,24.0,b'2023013825',0
41-2023001411,train,41.0,b'2023001411',0
23-2023005766,train,23.0,b'2023005766',0
24-2023007273,train,24.0,b'2023007273',0
49-2023010477,train,49.0,b'2023010477',0
12-2023005783,train,12.0,b'2023005783',1
27-2023004240,train,27.0,b'2023004240',0
27-2023011706,train,27.0,b'2023011706',0
28-2023001708,train,28.0,b'2023001708',0
25-2023000039,train,25.0,b'2023000039',0
09-2023008273,train,9.0,b'2023008273',0
24-2023009409,train,24.0,b'2023009409',0
12-2023011820,train,12.0,b'2023011820',0
45-2023003005,train,45.0,b'2023003005',0
53-2023022824,train,53.0,b'2023022824',0
25-2023009013,train,25.0,b'2023009013',0
16-2023003867,train,16.0,b'2023003867',0
19-2023002714,train,19.0,b'2023002714',0
31-2023012056,train,31.0,b'2023012056',0
35-2023000070,train,35.0,b'2023000070',0
47-2023003501,train,47.0,b'2023003501',0
55-2023006990,train,55.0,b'2023006990',0
39-2023005675,train,39.0,b'2023005675',0
50-2023007174,train,50.0,b'2023007174',0
34-2023006045,train,34.0,b'2023006045',0
31-2023005816,train,31.0,b'2023005816',0
08-2023002931,train,8.0,b'2023002931',0
36-2023006261,train,36.0,b'2023006261',0
46-2023003189,train,46.0,b'2023003189',0
06-2023004153,train,6.0,b'2023004153',0
19-2023003622,train,19.0,b'2023003622',0
53-2023000188,train,53.0,b'2023000188',0
78-2023001720,train,78.0,b'2023001720',0
36-2023006671,train,36.0,b'2023006671',0
13-2023004604,train,13.0,b'2023004604',0
38-2023004429,train,38.0,b'2023004429',0
02-2023001950,train,2.0,b'2023001950',0
12-2023004223,train,12.0,b'2023004223',0
10-2023003366,train,10.0,b'2023003366',0
37-2023002755,train,37.0,b'2023002755',0
39-2023010653,train,39.0,b'2023010653',0
15-2023003734,train,15.0,b'2023003734',0
26-2023006609,train,26.0,b'2023006609',0
55-2023005892,train,55.0,b'2023005892',0
55-2023005490,train,55.0,b'2023005490',0
45-2023004152,train,45.0,b'2023004152',0
19-2023003929,train,19.0,b'2023003929',0
15-2023003735,train,15.0,b'2023003735',0
55-2023010692,train,55.0,b'2023010692',0
29-2023001694,train,29.0,b'2023001694',0
49-2023007886,train,49.0,b'2023007886',0
25-2023009227,train,25.0,b'2023009227',0
11-2023002510,train,11.0,b'2023002510',0
10-2023002899,train,10.0,b'2023002899',0
16-2023002885,train,16.0,b'2023002885',0
35-2023001806,train,35.0,b'2023001806',0
49-2023010158,train,49.0,b'2023010158',0
16-2023002371,train,16.0,b'2023002371',0
04-2023006307,train,4.0,b'2023006307',0
47-2023000280,train,47.0,b'2023000280',0
12-2023007833,train,12.0,b'2023007833',1
66-2023000744,train,66.0,b'2023000744',0
18-2023004318,train,18.0,b'2023004318',0
13-2023005863,train,13.0,b'2023005863',0
20-2023003689,train,20.0,b'2023003689',0
53-2023000473,train,53.0,b'2023000473',0
26-2023003725,train,26.0,b'2023003725',0
19-2023002523,train,19.0,b'2023002523',0
19-2023001810,train,19.0,b'2023001810',0
04-2023007881,train,4.0,b'2023007881',0
08-2023006504,train,8.0,b'2023006504',0
53-2023022842,train,53.0,b'2023022842',0
24-2023011531,train,24.0,b'2023011531',0
28-2023003025,train,28.0,b'2023003025',0
47-2023001747,train,47.0,b'2023001747',0
05-2023002463,train,5.0,b'2023002463',0
51-2023005581,train,51.0,b'2023005581',0
06-2023009404,train,6.0,b'2023009404',0
33-2023000083,train,33.0,b'2023000083',0
13-2023004894,train,13.0,b'2023004894',0
16-2023003489,train,16.0,b'2023003489',0
09-2023006518,train,9.0,b'2023006518',0
17-2023004102,train,17.0,b'2023004102',0
53-2023019123,train,53.0,b'2023019123',0
06-2023010371,train,6.0,b'2023010371',0
48-2023000835,train,48.0,b'2023000835',0
53-2023020308,train,53.0,b'2023020308',0
40-2023005081,train,40.0,b'2023005081',0
51-2023003471,train,51.0,b'2023003471',0
48-2023006629,train,48.0,b'2023006629',0
06-2023009794,train,6.0,b'2023009794',0
35-2023002300,train,35.0,b'2023002300',0
45-2023008247,train,45.0,b'2023008247',0
38-2023004448,train,38.0,b'2023004448',0
34-2023001920,train,34.0,b'2023001920',0
37-2023000168,train,37.0,b'2023000168',0
06-2023004398,train,6.0,b'2023004398',0
49-2023008049,train,49.0,b'2023008049',0
12-2023012018,train,12.0,b'2023012018',0
34-2023008530,train,34.0,b'2023008530',0
20-2023000021,train,20.0,b'2023000021',0
30-2023003058,train,30.0,b'2023003058',0
50-2023006554,train,50.0,b'2023006554',0
06-2023011385,train,6.0,b'2023011385',0
36-2023014740,train,36.0,b'2023014740',0
36-2023009143,train,36.0,b'2023009143',0
04-2023011545,train,4.0,b'2023011545',0
34-2023006621,train,34.0,b'2023006621',0
53-2023016301,train,53.0,b'2023016301',0
18-2023002970,train,18.0,b'2023002970',0
18-2023002886,train,18.0,b'2023002886',0
48-2023007933,train,48.0,b'2023007933',0
29-2023000291,train,29.0,b'2023000291',0
36-2023010964,train,36.0,b'2023010964',0
12-2023005526,train,12.0,b'2023005526',1
36-2023016029,train,36.0,b'2023016029',0
38-2023003749,train,38.0,b'2023003749',0
55-2023007307,train,55.0,b'2023007307',0
13-2023008032,train,13.0,b'2023008032',0
53-2023021068,train,53.0,b'2023021068',0
31-2023008643,train,31.0,b'2023008643',0
55-2023000091,train,55.0,b'2023000091',0
36-2023007040,train,36.0,b'2023007040',0
09-2023003399,train,9.0,b'2023003399',0
36-2023003493,train,36.0,b'2023003493',0
04-2023011621,train,4.0,b'2023011621',0
31-2023009289,train,31.0,b'2023009289',0
53-2023021720,train,53.0,b'2023021720',0
44-2023004946,train,44.0,b'2023004946',0
17-2023003356,train,17.0,b'2023003356',0
09-2023007840,train,9.0,b'2023007840',0
25-2023007734,train,25.0,b'2023007734',0
04-2023008759,train,4.0,b'2023008759',0
40-2023005554,train,40.0,b'2023005554',0
48-2023004271,train,48.0,b'2023004271',0
31-2023006603,train,31.0,b'2023006603',0
29-2023004963,train,29.0,b'2023004963',0
53-2023005470,train,53.0,b'2023005470',0
20-2023002423,train,20.0,b'2023002423',0
48-2023008647,train,48.0,b'2023008647',0
19-2023001989,train,19.0,b'2023001989',0
29-2023002986,train,29.0,b'2023002986',0
40-2023002820,train,40.0,b'2023002820',0
12-2023003838,train,12.0,b'2023003838',0
53-2023023461,train,53.0,b'2023023461',0
26-2023005766,train,26.0,b'2023005766',0
31-2023006400,train,31.0,b'2023006400',0
48-2023009830,train,48.0,b'2023009830',0
34-2023008580,train,34.0,b'2023008580',0
31-2023003139,train,31.0,b'2023003139',0
18-2023010958,train,18.0,b'2023010958',0
13-2023006956,train,13.0,b'2023006956',0
30-2023004017,train,30.0,b'2023004017',0
24-2023007032,train,24.0,b'2023007032',0
53-2023008984,train,53.0,b'2023008984',0
53-2023013421,train,53.0,b'2023013421',0
04-2023009876,train,4.0,b'2023009876',0
23-2023010121,train,23.0,b'2023010121',0
28-2023003330,train,28.0,b'2023003330',0
46-2023003880,train,46.0,b'2023003880',0
51-2023005477,train,51.0,b'2023005477',0
02-2023003043,train,2.0,b'2023003043',0
25-2023008732,train,25.0,b'2023008732',0
17-2023004723,train,17.0,b'2023004723',0
13-2023006716,train,13.0,b'2023006716',0
38-2023005580,train,38.0,b'2023005580',0
24-2023010835,train,24.0,b'2023010835',0
53-2023007647,train,53.0,b'2023007647',0
72-2023003608,train,72.0,b'2023003608',0
19-2023007655,train,19.0,b'2023007655',0
24-2023015296,train,24.0,b'2023015296',0
53-2023008028,train,53.0,b'2023008028',0
24-2023007386,train,24.0,b'2023007386',0
19-2023008866,train,19.0,b'2023008866',0
06-2023011124,train,6.0,b'2023011124',0
23-2023009075,train,23.0,b'2023009075',0
16-2023004037,train,16.0,b'2023004037',0
02-2023004403,train,2.0,b'2023004403',0
23-2023010828,train,23.0,b'2023010828',0
49-2023002625,train,49.0,b'2023002625',0
49-2023002427,train,49.0,b'2023002427',0
31-2023010157,train,31.0,b'2023010157',0
09-2023007799,train,9.0,b'2023007799',0
29-2023003638,train,29.0,b'2023003638',0
51-2023005109,train,51.0,b'2023005109',0
72-2023001253,train,72.0,b'2023001253',0
44-2023005724,train,44.0,b'2023005724',0
08-2023008460,train,8.0,b'2023008460',0
49-2023005225,train,49.0,b'2023005225',0
05-2023004320,train,5.0,b'2023004320',0
26-2023004269,train,26.0,b'2023004269',0
53-2023009309,train,53.0,b'2023009309',0
25-2023003552,train,25.0,b'2023003552',0
02-2023005194,train,2.0,b'2023005194',0
20-2023004329,train,20.0,b'2023004329',0
36-2023007959,train,36.0,b'2023007959',0
40-2023003532,train,40.0,b'2023003532',0
16-2023003037,train,16.0,b'2023003037',0
36-2023002730,train,36.0,b'2023002730',0
51-2023005582,train,51.0,b'2023005582',0
46-2023002105,train,46.0,b'2023002105',0
33-2023004316,train,33.0,b'2023004316',0
53-2023021785,train,53.0,b'2023021785',0
45-2023007169,train,45.0,b'2023007169',0
39-2023010493,train,39.0,b'2023010493',0
34-2023005032,train,34.0,b'2023005032',0
31-2023006384,train,31.0,b'2023006384',0
40-2023002531,train,40.0,b'2023002531',0
25-2023001564,train,25.0,b'2023001564',0
66-2023000302,train,66.0,b'2023000302',1
16-2023006309,train,16.0,b'2023006309',0
44-2023002202,train,44.0,b'2023002202',0
38-2023005610,train,38.0,b'2023005610',0
11-2023003155,train,11.0,b'2023003155',0
26-2023007437,train,26.0,b'2023007437',0
35-2023001813,train,35.0,b'2023001813',0
45-2023004592,train,45.0,b'2023004592',0
16-2023002426,train,16.0,b'2023002426',0
08-2023001170,train,8.0,b'2023001170',0
12-2023011373,train,12.0,b'2023011373',0
36-2023005241,train,36.0,b'2023005241',0
20-2023002208,train,20.0,b'2023002208',0
12-2023011305,train,12.0,b'2023011305',0
48-2023000513,train,48.0,b'2023000513',0
11-2023001452,train,11.0,b'2023001452',0
16-2023004479,train,16.0,b'2023004479',0
12-2023005950,train,12.0,b'2023005950',0
18-2023006816,train,18.0,b'2023006816',0
29-2023003695,train,29.0,b'2023003695',0
27-2023009221,train,27.0,b'2023009221',0
12-2023007467,train,12.0,b'2023007467',0
27-2023011925,train,27.0,b'2023011925',0
06-2023000072,train,6.0,b'2023000072',0
23-2023004409,train,23.0,b'2023004409',0
29-2023004977,train,29.0,b'2023004977',0
28-2023001069,train,28.0,b'2023001069',0
53-2023015336,train,53.0,b'2023015336',0
39-2023007126,train,39.0,b'2023007126',0
48-2023009753,train,48.0,b'2023009753',0
19-2023004531,train,19.0,b'2023004531',0
10-2023001546,train,10.0,b'2023001546',0
18-2023008251,train,18.0,b'2023008251',0
54-2023002481,train,54.0,b'2023002481',0
27-2023013182,train,27.0,b'2023013182',0
17-2023003762,train,17.0,b'2023003762',0
13-2023007993,train,13.0,b'2023007993',0
27-2023013472,train,27.0,b'2023013472',0
15-2023007791,train,15.0,b'2023007791',0
01-2023004332,train,1.0,b'2023004332',0
31-2023005934,train,31.0,b'2023005934',0
36-2023010510,train,36.0,b'2023010510',0
11-2023002544,train,11.0,b'2023002544',0
25-2023001692,train,25.0,b'2023001692',0
04-2023009582,train,4.0,b'2023009582',0
18-2023007626,train,18.0,b'2023007626',0
49-2023002911,train,49.0,b'2023002911',0
36-2023011602,train,36.0,b'2023011602',0
34-2023005681,train,34.0,b'2023005681',0
26-2023004317,train,26.0,b'2023004317',0
13-2023001722,train,13.0,b'2023001722',0
44-2023005627,train,44.0,b'2023005627',0
53-2023006126,train,53.0,b'2023006126',0
40-2023001892,train,40.0,b'2023001892',0
54-2023002038,train,54.0,b'2023002038',0
37-2023002804,train,37.0,b'2023002804',0
51-2023006379,train,51.0,b'2023006379',0
34-2023008009,train,34.0,b'2023008009',0
13-2023006049,train,13.0,b'2023006049',0
33-2023004755,train,33.0,b'2023004755',0
48-2023000184,train,48.0,b'2023000184',0
29-2023003738,train,29.0,b'2023003738',0
48-2023004910,train,48.0,b'2023004910',0
44-2023000854,train,44.0,b'2023000854',0
41-2023000126,train,41.0,b'2023000126',0
48-2023000697,train,48.0,b'2023000697',0
45-2023006409,train,45.0,b'2023006409',1
15-2023003002,train,15.0,b'2023003002',0
22-2023003876,train,22.0,b'2023003876',0
08-2023001799,train,8.0,b'2023001799',0
48-2023007366,train,48.0,b'2023007366',0
47-2023003919,train,47.0,b'2023003919',0
46-2023004659,train,46.0,b'2023004659',0
12-2023008678,train,12.0,b'2023008678',0
33-2023004383,train,33.0,b'2023004383',0
49-2023007309,train,49.0,b'2023007309',0
53-2023017121,train,53.0,b'2023017121',0
55-2023009444,train,55.0,b'2023009444',0
16-2023003313,train,16.0,b'2023003313',0
32-2023001915,train,32.0,b'2023001915',0
19-2023007934,train,19.0,b'2023007934',0
66-2023001174,train,66.0,b'2023001174',0
24-2023008898,train,24.0,b'2023008898',0
13-2023006660,train,13.0,b'2023006660',0
25-2023003776,train,25.0,b'2023003776',0
39-2023012597,train,39.0,b'2023012597',0
25-2023001442,train,25.0,b'2023001442',0
19-2023000166,train,19.0,b'2023000166',0
31-2023006396,train,31.0,b'2023006396',0
39-2023007061,train,39.0,b'2023007061',0
04-2023006498,train,4.0,b'2023006498',0
34-2023008148,train,34.0,b'2023008148',1
19-2023003905,train,19.0,b'2023003905',0
06-2023007428,train,6.0,b'2023007428',0
19-2023007103,train,19.0,b'2023007103',0
44-2023002066,train,44.0,b'2023002066',0
39-2023011429,train,39.0,b'2023011429',0
49-2023002389,train,49.0,b'2023002389',0
25-2023003488,train,25.0,b'2023003488',0
27-2023004604,train,27.0,b'2023004604',0
38-2023003268,train,38.0,b'2023003268',0
19-2023004706,train,19.0,b'2023004706',0
36-2023015061,train,36.0,b'2023015061',0
55-2023007692,train,55.0,b'2023007692',0
36-2023013424,train,36.0,b'2023013424',0
17-2023002550,train,17.0,b'2023002550',0
22-2023004281,train,22.0,b'2023004281',0
12-2023013048,train,12.0,b'2023013048',0
09-2023001259,train,9.0,b'2023001259',0
19-2023006566,train,19.0,b'2023006566',0
39-2023008351,train,39.0,b'2023008351',0
08-2023005702,train,8.0,b'2023005702',0
04-2023009689,train,4.0,b'2023009689',0
19-2023007346,train,19.0,b'2023007346',0
53-2023024735,train,53.0,b'2023024735',0
15-2023006728,train,15.0,b'2023006728',0
09-2023008707,train,9.0,b'2023008707',0
40-2023004113,train,40.0,b'2023004113',0
29-2023006872,train,29.0,b'2023006872',0
50-2023006629,train,50.0,b'2023006629',0
36-2023015993,train,36.0,b'2023015993',0
23-2023006131,train,23.0,b'2023006131',0
37-2023000208,train,37.0,b'2023000208',0
47-2023004854,train,47.0,b'2023004854',0
27-2023005081,train,27.0,b'2023005081',0
04-2023011601,train,4.0,b'2023011601',0
53-2023007562,train,53.0,b'2023007562',0
50-2023003921,train,50.0,b'2023003921',0
36-2023000518,train,36.0,b'2023000518',0
25-2023006491,train,25.0,b'2023006491',0
37-2023000150,train,37.0,b'2023000150',0
49-2023008565,train,49.0,b'2023008565',0
